id,anomalous_pix_perc,cloud_cover,origin_x,origin_y,acquired,strip_id\n
20181024_161908_102c,0,0.1,284976,4641783,2018-10-24T16:19:08.410969Z,1789384
20181029_161829_100a,0,0.03,313254,4653546,2018-10-29T16:18:29.910761Z,1802432
20181029_162013_1012,0,0,270162,4618299,2018-10-29T16:20:13.849141Z,1802266
20181031_154909_1048,0,0.08,316221,4622139,2018-10-31T15:49:09.210529Z,1808285
20181031_154912_1048,0,0.06,312285,4642677,2018-10-31T15:49:12.106171Z,1808285
20181031_162141_0f42,0,0.19,256971,4647597,2018-10-31T16:21:41.776106Z,1807502
20181031_162142_0f42,0,0.25,255090,4640349,2018-10-31T16:21:42.827304Z,1807502
20190925_162958_0f34,0,0.11,278934,4646424,2019-09-25T16:29:58.319413Z,2703596
20190926_150302_0f33,0,0,267441,4622748,2019-09-26T15:03:02.601441Z,2705933
20190926_150304_0f33,0,0,265011,4636173,2019-09-26T15:03:04.504607Z,2705933
20190926_161333_0e26,0,0,267447,4654392,2019-09-26T16:13:33.008744Z,2706404
20190926_161337_0e26,0,0,260265,4625508,2019-09-26T16:13:37.172639Z,2706404
20190926_163859_27_1063,0,0,326595,4615200,2019-09-26T16:38:59.270248Z,2706260
20190926_163903_40_1063,0,0,321072,4644300,2019-09-26T16:39:03.405832Z,2706260
20191001_162522_0f35,0.01,0,309699,4611738,2019-10-01T16:25:22.256014Z,2718167
20191001_163751_89_106d,0,0.02,336663,4616517,2019-10-01T16:37:51.890174Z,2718840
20191005_164155_77_1060,0,0.21,315222,4639335,2019-10-05T16:41:55.778785Z,2728103
20191007_145754_1_1020,0,0,263076,4648011,2019-10-07T14:57:54.970743Z,2733233
20191007_161927_0e3a,0,0,278202,4647114,2019-10-07T16:19:27.884656Z,2733151
20191007_161933_0e3a,0,0,269094,4610928,2019-10-07T16:19:33.128585Z,2733151
20191007_162526_1006,0,0,265638,4643898,2019-10-07T16:25:26.074818Z,2733163
20191007_163725_57_106b,0,0,338088,4640748,2019-10-07T16:37:25.575101Z,2733816
20191007_164134_70_1066,0,0,310209,4660056,2019-10-07T16:41:34.701806Z,2733206
20191008_163832_72_106c,0,0.01,312414,4637562,2019-10-08T16:38:32.725999Z,2736050
20191009_145733_1054,0,0,318705,4643169,2019-10-09T14:57:33.798533Z,2738146
20191009_150119_0f33,0,0,267621,4629504,2019-10-09T15:01:19.610103Z,2737473
20191012_145723_0f4d,0,0,334734,4633563,2019-10-12T14:57:23.834751Z,2745809
20191012_162631_0f15,0,0,282924,4638888,2019-10-12T16:26:31.733225Z,2745026
20191012_162632_0f15,0,0,281154,4631778,2019-10-12T16:26:32.765023Z,2745026
20191013_145708_1053,0.01,0.02,301626,4644972,2019-10-13T14:57:08.489621Z,2747479
20191014_162310_1039,0,0,313068,4609872,2019-10-14T16:23:10.447231Z,2750290
20191014_162919_1038,0.01,0,261264,4645257,2019-10-14T16:29:19.130888Z,2750315
20191014_163821_97_106e,0,0.01,325278,4636125,2019-10-14T16:38:21.974118Z,2750930
20191017_162633_100c,0.01,0.16,260745,4615803,2019-10-17T16:26:33.33969Z,2759105
20191018_162743_0f4e,0,0.1,279351,4632531,2019-10-18T16:27:43.585363Z,2761301
20191019_162317_1040,0,0,312384,4620462,2019-10-19T16:23:17.518097Z,2764363
20191019_162434_1013,0,0.07,287550,4637157,2019-10-19T16:24:34.27981Z,2764685
20191020_162642_0f31,0,0,267189,4643643,2019-10-20T16:26:42.782981Z,2768882
20191020_163013_1105,0,0,328113,4635489,2019-10-20T16:30:13.40639Z,2767191
20191024_164441_19_1058,0,0.22,257850,4634025,2019-10-24T16:44:41.19273Z,2778498
20191027_162650_1013,0,0,306936,4611654,2019-10-27T16:26:50.975646Z,2786763
20191027_163746_72_106f,0,0.02,333099,4619319,2019-10-27T16:37:46.727437Z,2787479
20170917_165018_101c,0,0.08,321600,4529889,2017-09-17T16:50:18.148432Z,762459
20170920_164753_0f4b,0,0.02,359586,4549770,2017-09-20T16:47:53.43201Z,771164
20170920_164754_0f4b,0,0.02,358272,4556703,2017-09-20T16:47:54.405233Z,771164
20170922_164635_0f4d,0,0,372447,4535703,2017-09-22T16:46:35.513373Z,776477
20170922_164637_0f4d,0,0.01,369651,4549473,2017-09-22T16:46:37.471251Z,776477
20171013_160128_1035,0,0,365919,4547094,2017-10-13T16:01:28.998662Z,834764
20171013_164550_0f53,0,0.03,349698,4533396,2017-10-13T16:45:50.63983Z,835053
20171016_160248_1013,0,0.01,331365,4557096,2017-10-16T16:02:48.541854Z,842215
20171016_164420_0f47,0,0.01,374667,4520259,2017-10-16T16:44:20.533967Z,842108
20171016_164421_0f47,0,0.01,373362,4527177,2017-10-16T16:44:21.517994Z,842108
20171016_164618_0f53,0,0.01,331326,4527921,2017-10-16T16:46:18.178856Z,842370
20171017_155919_100b,0,0.03,363813,4526256,2017-10-17T15:59:19.268173Z,844541
20171017_155922_100b,0,0.01,357123,4504365,2017-10-17T15:59:22.434064Z,844541
20171018_164318_0f4a,0,0.01,384114,4507785,2017-10-18T16:43:18.87599Z,847131
20171018_164325_0f4a,0,0.02,375117,4555137,2017-10-18T16:43:25.669056Z,847131
20171018_164334_0f21,0,0.02,378258,4508598,2017-10-18T16:43:34.046378Z,847204
20171018_164335_0f21,0,0.03,375417,4522842,2017-10-18T16:43:35.999236Z,847204
20171019_160241_1024,0,0,312360,4538226,2017-10-19T16:02:41.582993Z,849569
20171019_164442_0f47,0,0.04,360360,4499595,2017-10-19T16:44:42.661954Z,849986
20171019_164443_0f47,0,0.05,359064,4506462,2017-10-19T16:44:43.646764Z,849986
20171019_164446_0f47,0,0.04,355074,4527114,2017-10-19T16:44:46.601194Z,849986
20171020_160036_1042,0,0.04,382833,4520079,2017-10-20T16:00:36.083506Z,852018
20171020_160038_1042,0,0.05,379170,4505364,2017-10-20T16:00:38.178626Z,852018
20171020_160143_1027,0,0.1,370482,4561365,2017-10-20T16:01:43.057732Z,852087
20171020_164248_104a,0,0.04,390264,4518270,2017-10-20T16:42:48.256817Z,851980
20171020_164249_104a,0,0.05,388908,4525065,2017-10-20T16:42:49.224753Z,851980
20171020_164540_1051,0,0.01,324714,4554504,2017-10-20T16:45:40.489702Z,852514
20171026_164201_104b,0,0.14,381006,4561368,2017-10-26T16:42:01.847833Z,866611
20171026_164310_104a,0,0.07,364359,4520904,2017-10-26T16:43:10.659241Z,867017
20171029_164154_104b,0,0.1,379161,4554672,2017-10-29T16:41:54.642806Z,873743
20171029_164155_104b,0,0.06,377856,4561527,2017-10-29T16:41:55.61803Z,873743
20171029_164313_104a,0,0.05,351372,4529517,2017-10-29T16:43:13.646936Z,873548
20171031_160234_1032,0,0.02,324546,4520283,2017-10-31T16:02:34.755291Z,878515
20171031_164247_0f37,0,0.18,363048,4507134,2017-10-31T16:42:47.345454Z,878321
20171031_164458_0f47,0,0.03,316482,4516629,2017-10-31T16:44:58.326828Z,878705
20181017_154920_104d,0,0.06,374238,4503054,2018-10-17T15:49:20.856627Z,1772447
20181017_154922_104d,0,0.06,371619,4516539,2018-10-17T15:49:22.761366Z,1772447
20181018_154758_0f2d,0,0.06,393051,4515645,2018-10-18T15:47:58.18728Z,1774403
20181018_154803_0f2d,0,0.15,385014,4556142,2018-10-18T15:48:03.905165Z,1774403
20181018_161411_101b,0,0.06,365934,4498383,2018-10-18T16:14:11.128845Z,1774555
20181018_161611_0f43,0,0.08,345654,4530225,2018-10-18T16:16:11.746954Z,1778624
20181018_161612_0f43,0,0.08,343998,4522962,2018-10-18T16:16:12.801821Z,1778624
20181020_154827_1049,0,0.09,381891,4508043,2018-10-20T15:48:27.934245Z,1779712
20181020_155114_0f4a,0.01,0.04,345321,4552311,2018-10-20T15:51:14.846689Z,1779932
20181020_155121_1048,0,0.01,317061,4525986,2018-10-20T15:51:21.753667Z,1778862
20181020_155122_1048,0,0.01,315795,4532769,2018-10-20T15:51:22.708396Z,1778862
20181020_161350_0e20,0.01,0.02,312834,4546722,2018-10-20T16:13:50.636665Z,1778935
20181020_161351_0e20,0.01,0.01,311019,4539639,2018-10-20T16:13:51.664269Z,1778935
20181021_154725_0f49,0,0.07,392259,4524459,2018-10-21T15:47:25.660744Z,1781378
20181021_154730_0f49,0,0.12,385638,4558260,2018-10-21T15:47:30.436483Z,1781378
20181021_161608_1042,0,0.01,334875,4518180,2018-10-21T16:16:08.25269Z,1781435
20181022_154903_0f33,0,0.14,361938,4536942,2018-10-22T15:49:03.649764Z,1783925
20181022_154905_0f33,0,0.11,359238,4550466,2018-10-22T15:49:05.565513Z,1783925
20181022_161523_103d,0,0.01,370320,4563357,2018-10-22T16:15:23.360649Z,1783972
20181022_161531_103d,0,0.11,355620,4504371,2018-10-22T16:15:31.842057Z,1783972
20181023_155024_1051,0,0.01,325284,4528797,2018-10-23T15:50:24.89591Z,1787631
20181023_161420_0f15,0,0.09,386163,4538277,2018-10-23T16:14:20.479529Z,1786551
20181023_161656_1014,0,0,310743,4527426,2018-10-23T16:16:56.793067Z,1786732
20181024_154853_1043,0.01,0.04,344799,4561521,2018-10-24T15:48:53.260584Z,1789847
20181024_161530_1001,0,0.06,324573,4553925,2018-10-24T16:15:30.935516Z,1789201
20181024_161534_1001,0,0.03,319194,4531806,2018-10-24T16:15:34.118469Z,1789201
20181024_161618_100e,0,0.14,359445,4551645,2018-10-24T16:16:18.190815Z,1789377
20181024_161620_100e,0,0.14,355821,4536966,2018-10-24T16:16:20.314705Z,1789377
20181028_154952_104e,0.01,0.25,325518,4519161,2018-10-28T15:49:52.244903Z,1799660
20181029_154819_0f4b,0,0.15,353484,4500642,2018-10-29T15:48:19.876157Z,1802377
20181029_154824_0f4b,0,0.13,347169,4533594,2018-10-29T15:48:24.538126Z,1802377
20181029_154825_0f4b,0,0.12,345813,4540257,2018-10-29T15:48:25.470309Z,1802377
20181029_154827_0f4b,0,0.18,343248,4553520,2018-10-29T15:48:27.335202Z,1802377
20181029_161343_1039,0,0.07,384075,4503966,2018-10-29T16:13:43.571511Z,1802260
20181029_161815_0f4e,0,0.01,311289,4535433,2018-10-29T16:18:15.199207Z,1802264
20181017_154922_104d,0,0.06,371619,4516539,2018-10-17T15:49:22.761366Z,1772447
20181017_154924_104d,0,0.06,369012,4529955,2018-10-17T15:49:24.666628Z,1772447
20181017_154927_104d,0,0.05,365109,4550088,2018-10-17T15:49:27.523998Z,1772447
20181017_154928_104d,0,0.04,363735,4556856,2018-10-17T15:49:28.476629Z,1772447
20181017_161231_1027,0,0.02,394917,4514985,2018-10-17T16:12:31.408949Z,1772505
20181017_161600_1034,0,0.03,336888,4527471,2018-10-17T16:16:00.576032Z,1772623
20181018_155104_0f4b,0,0.09,322716,4551924,2018-10-18T15:51:04.591909Z,1774353
20181018_161409_101b,0,0.06,369381,4513089,2018-10-18T16:14:09.01544Z,1774555
20181018_161645_103b,0,0.04,321111,4551384,2018-10-18T16:16:45.478435Z,1774425
20181020_154831_1049,0,0.12,376344,4534965,2018-10-20T15:48:31.753158Z,1779712
20181020_155110_0f4a,0.01,0.05,351546,4518558,2018-10-20T15:51:10.092446Z,1779932
20181020_161447_102c,0,0,353490,4545423,2018-10-20T16:14:47.588068Z,1779096
20181021_154723_0f49,0,0.04,394923,4510941,2018-10-21T15:47:23.750238Z,1781378
20181021_154730_0f49,0,0.12,385638,4558260,2018-10-21T15:47:30.436483Z,1781378
20181021_161424_1011,0,0.05,372726,4542231,2018-10-21T16:14:24.92786Z,1781433
20181022_154900_0f33,0,0.2,365889,4516572,2018-10-22T15:49:00.776142Z,1783925
20181022_154902_0f33,0,0.18,363246,4530234,2018-10-22T15:49:02.69189Z,1783925
20181022_160910_0e0e,0.01,0.22,384210,4541919,2018-10-22T16:09:10.674228Z,1783969
20181022_161523_103d,0,0.01,370320,4563357,2018-10-22T16:15:23.360649Z,1783972
20181022_161529_103d,0,0.02,359349,4519125,2018-10-22T16:15:29.721836Z,1783972
20181023_154736_104a,0,0.07,380301,4553490,2018-10-23T15:47:36.763235Z,1787400
20181023_161417_0f15,0,0.06,391320,4560198,2018-10-23T16:14:17.315975Z,1786551
20181023_161424_0f15,0,0.1,379038,4508919,2018-10-23T16:14:24.697426Z,1786551
20181024_154846_1043,0.01,0.06,353952,4513989,2018-10-24T15:48:46.557561Z,1789847
20181024_161343_1003,0,0.11,368937,4511319,2018-10-24T16:13:43.463108Z,1789199
20181024_161616_100e,0,0.23,363126,4566321,2018-10-24T16:16:16.067448Z,1789377
20181024_161617_100e,0,0.19,361299,4558986,2018-10-24T16:16:17.129132Z,1789377
20181028_154952_104e,0.01,0.25,325518,4519161,2018-10-28T15:49:52.244903Z,1799660
20181029_154823_0f4b,0,0.19,348444,4527003,2018-10-29T15:48:23.605941Z,1802377
20181029_161343_1039,0,0.07,384075,4503966,2018-10-29T16:13:43.571511Z,1802260
20181029_161546_1015,0,0.03,346863,4540959,2018-10-29T16:15:46.843405Z,1802423
20181029_161550_1015,0,0.07,341511,4518882,2018-10-29T16:15:50.02426Z,1802423
20181029_161810_0f4e,0,0.02,318693,4564764,2018-10-29T16:18:10.965655Z,1802264
20181029_161814_0f4e,0,0,313143,4542744,2018-10-29T16:18:14.140819Z,1802264
20181029_161815_0f4e,0,0.01,311289,4535433,2018-10-29T16:18:15.199207Z,1802264
20191009_145715_1054,0,0,343893,4510077,2019-10-09T14:57:15.002809Z,2738146
20191009_163557_99_1060,0,0.07,375552,4508106,2019-10-09T16:35:57.997351Z,2736756
20191012_145326_0f46,0,0,387009,4528029,2019-10-12T14:53:26.824768Z,2744845
20191012_145709_0f4d,0,0.01,353442,4534131,2019-10-12T14:57:09.765483Z,2745809
20191012_145713_0f4d,0,0,348384,4560750,2019-10-12T14:57:13.517288Z,2745809
20191012_161912_103c,0,0,389382,4515537,2019-10-12T16:19:12.838928Z,2745013
20191012_162057_0f17,0,0.01,371061,4560687,2019-10-12T16:20:57.699541Z,2744809
20191012_162105_0f17,0,0.02,357633,4503174,2019-10-12T16:21:05.95131Z,2744809
20191013_145654_1053,0.01,0,320178,4545216,2019-10-13T14:56:54.368973Z,2747479
20191013_162009_1010,0,0.02,361434,4554612,2019-10-13T16:20:09.745187Z,2747404
20191013_162015_1010,0,0.05,351225,4511361,2019-10-13T16:20:15.937553Z,2747404
20191013_162016_1010,0,0.03,349551,4504209,2019-10-13T16:20:16.969352Z,2747404
20191013_163859_83_1058,0,0.03,325341,4570515,2019-10-13T16:38:59.835106Z,2747695
20191013_163905_94_1058,0,0.02,315117,4528173,2019-10-13T16:39:05.944634Z,2747695
20191014_162128_1005,0,0,350496,4557129,2019-10-14T16:21:28.87459Z,2750247
20191017_145557_0f3d,0.01,0.04,345789,4509078,2019-10-17T14:55:57.726164Z,2759056
20191017_145559_0f3d,0.01,0.02,343302,4522257,2019-10-17T14:55:59.595775Z,2759056
20191017_161037_0e0f,0.01,0.17,386427,4545702,2019-10-17T16:10:37.188817Z,2759844
20191017_161038_0e0f,0.02,0.24,384735,4538346,2019-10-17T16:10:38.243684Z,2759844
20191017_161042_0e0f,0.02,0.22,377919,4509141,2019-10-17T16:10:42.46263Z,2759844
20191017_163755_33_105c,0,0.15,353703,4548225,2019-10-17T16:37:55.33934Z,2758425
20191017_163757_81_105c,0,0.15,349656,4531404,2019-10-17T16:37:57.818173Z,2758425
20191018_162239_1005,0,0.17,369813,4509981,2019-10-18T16:22:39.594094Z,2761296
20191018_162428_1039,0,0.1,331854,4528236,2019-10-18T16:24:28.347931Z,2761504
20191019_145517_0f36,0.01,0.11,367308,4498125,2019-10-19T14:55:17.671825Z,2764010
20191019_145518_0f36,0.01,0.1,366078,4504731,2019-10-19T14:55:18.605057Z,2764010
20191019_161916_1044,0,0.12,392310,4503558,2019-10-19T16:19:16.110939Z,2764316
20191019_162547_1004,0,0.01,326013,4536096,2019-10-19T16:25:47.117394Z,2764339
20191027_162126_1044,0,0.01,384822,4557660,2019-10-27T16:21:26.001925Z,2787078
20191027_162129_1044,0,0.03,379671,4536171,2019-10-27T16:21:29.107283Z,2787078
20191027_162131_1044,0,0.04,376344,4521648,2019-10-27T16:21:31.177696Z,2787078
20191027_162540_1040,0,0,337509,4546530,2019-10-27T16:25:40.283406Z,2786754
20191027_162541_1040,0,0,335733,4539381,2019-10-27T16:25:41.318875Z,2786754
20191027_163732_23_106f,0,0.15,352719,4518330,2019-10-27T16:37:32.232446Z,2787479
20191101_163517_20_106a,0,0.05,391614,4522056,2019-11-01T16:35:17.208125Z,2801617
20191009_163551_93_1060,0,0.07,385461,4550136,2019-10-09T16:35:51.935009Z,2736756
20191012_145324_0f46,0,0,389694,4514733,2019-10-12T14:53:24.949914Z,2744845
20191012_145326_0f46,0,0,387009,4528029,2019-10-12T14:53:26.824768Z,2744845
20191012_145328_0f46,0,0,384363,4541202,2019-10-12T14:53:28.699098Z,2744845
20191012_145711_0f4d,0,0,350937,4547439,2019-10-12T14:57:11.641385Z,2745809
20191012_162102_0f17,0,0.02,362571,4524798,2019-10-12T16:21:02.856962Z,2744809
20191013_162009_1010,0,0.02,361434,4554612,2019-10-13T16:20:09.745187Z,2747404
20191013_162015_1010,0,0.05,351225,4511361,2019-10-13T16:20:15.937553Z,2747404
20191014_162651_0f4e,0,0,320034,4531845,2019-10-14T16:26:51.43781Z,2750270
20191014_163857_28_1064,0,0.06,391101,4560834,2019-10-14T16:38:57.283686Z,2750306
20191014_163905_39_1064,0,0.11,377421,4504809,2019-10-14T16:39:05.391276Z,2750306
20191017_145216_0f33,0,0.06,394989,4534311,2019-10-17T14:52:16.752627Z,2758557
20191017_145556_0f3d,0.01,0.02,347055,4502454,2019-10-17T14:55:56.791883Z,2759056
20191017_145600_0f3d,0.01,0.01,342036,4528830,2019-10-17T14:56:00.53058Z,2759056
20191017_145602_0f3d,0.01,0.01,339465,4542027,2019-10-17T14:56:02.400191Z,2759056
20191017_161035_0e0f,0.01,0.07,389853,4560492,2019-10-17T16:10:35.079606Z,2759844
20191017_161038_0e0f,0.02,0.24,384735,4538346,2019-10-17T16:10:38.243684Z,2759844
20191017_162343_1029,0,0.03,313698,4552152,2019-10-17T16:23:43.728104Z,2766614
20191017_162514_1009,0,0.05,331596,4541409,2019-10-17T16:25:14.901926Z,2759094
20191018_145557_1050,0.01,0.08,363210,4537182,2019-10-18T14:55:57.487298Z,2761223
20191018_162233_1005,0,0.14,380283,4552938,2019-10-18T16:22:33.399631Z,2761296
20191018_162423_1039,0,0.08,340752,4564038,2019-10-18T16:24:23.188413Z,2761504
20191019_145518_0f36,0.01,0.1,366078,4504731,2019-10-19T14:55:18.605057Z,2764010
20191019_145521_0f36,0.01,0.1,362115,4524582,2019-10-19T14:55:21.405279Z,2764010
20191019_161916_1044,0,0.12,392310,4503558,2019-10-19T16:19:16.110939Z,2764316
20191019_162545_1004,0,0.01,329655,4550454,2019-10-19T16:25:45.053272Z,2764339
20191019_162549_0f25,0,0,312573,4555728,2019-10-19T16:25:49.343757Z,2764348
20191019_162549_1004,0,0.01,322434,4521819,2019-10-19T16:25:49.181516Z,2764339
20191019_163819_10_1061,0,0.17,368931,4549614,2019-10-19T16:38:19.106674Z,2764705
20191020_162321_0f17,0,0.04,320811,4551861,2019-10-20T16:23:21.349254Z,2766988
20191027_162128_1044,0,0.02,381369,4543362,2019-10-27T16:21:28.072338Z,2787078
20191027_162130_1044,0,0.03,378009,4528917,2019-10-27T16:21:30.142227Z,2787078
20191027_162133_1044,0,0.06,372927,4507239,2019-10-27T16:21:33.247585Z,2787078
20191027_162544_1040,0,0.02,330453,4517781,2019-10-27T16:25:44.424757Z,2786754
20191101_163523_41_106a,0,0.19,382959,4565229,2019-11-01T16:35:23.410452Z,2801617
20170920_165054_100d,0,0,307782,4426488,2017-09-20T16:50:54.886666Z,770575
20170920_165315_101c,0,0,258720,4458987,2017-09-20T16:53:15.441276Z,771849
20170923_165231_0f4f,0.07,0.15,268419,4461108,2017-09-23T16:52:31.276019Z,781071
20170924_160353_101b,0,0,268068,4463622,2017-09-24T16:03:53.493273Z,785249
20170924_160357_101b,0,0,260367,4434714,2017-09-24T16:03:57.668265Z,785249
20170925_165214_104f,0,0,285735,4427907,2017-09-25T16:52:14.972715Z,788054
20170929_160251_0f31,0,0,308364,4439727,2017-09-29T16:02:51.003525Z,797592
20170929_160253_0f31,0,0,304827,4425060,2017-09-29T16:02:53.105775Z,797592
20170929_160332_0f38,0.01,0,294138,4464171,2017-09-29T16:03:32.627172Z,797514
20171002_160325_1027,0.06,0.15,255279,4461537,2017-10-02T16:03:25.720003Z,805455
20171008_160328_0f38,0,0,307917,4454475,2017-10-08T16:03:28.0531Z,821400
20171008_181911_0c43,0,0,277614,4478253,2017-10-08T18:19:11.780595Z,821705
20171008_181913_0c43,0,0,286119,4484229,2017-10-08T18:19:13.240933Z,821705
20171016_160302_1013,0,0,308109,4462812,2017-10-16T16:03:02.16796Z,842215
20171016_160408_1004,0,0,256524,4455963,2017-10-16T16:04:08.580176Z,842257
20171017_142311_0c37,0,0,313956,4424619,2017-10-17T14:23:11.317507Z,844418
20171017_160253_0f38,0,0,280191,4440519,2017-10-17T16:02:53.752617Z,845094
20171018_160437_0f35,0,0,270447,4455594,2017-10-18T16:04:37.418747Z,847591
20171019_160256_1024,0,0,286830,4435917,2017-10-19T16:02:56.348737Z,849569
20171019_160257_1024,0,0,285036,4428663,2017-10-19T16:02:57.403433Z,849569
20171019_160530_103e,0,0,261537,4467813,2017-10-19T16:05:30.194723Z,850085
20171019_202221_0c59,0,0,279525,4478445,2017-10-19T20:22:21.893184Z,850096
20171020_164723_0f2a,0,0,304563,4433493,2017-10-20T16:47:23.308466Z,851997
20171020_164727_0f2a,0,0.01,299709,4460937,2017-10-20T16:47:27.20897Z,851997
20171026_164746_0f2a,0,0,278067,4427100,2017-10-26T16:47:46.352381Z,866620
20171026_164747_0f2a,0,0,276915,4434012,2017-10-26T16:47:47.32834Z,866620
20171026_164752_0f2a,0,0,270804,4468464,2017-10-26T16:47:52.208135Z,866620
20171029_164541_1051,0,0,311814,4436580,2017-10-29T16:45:41.041Z,873688
20171029_164542_1_1051,0,0,309204,4450287,2017-10-29T16:45:42.977248Z,873688
20171029_164751_0f2a,0,0.01,263550,4453683,2017-10-29T16:47:51.292156Z,873584
20171031_160246_1032,0,0,304926,4440309,2017-10-31T16:02:46.266758Z,878515
20171031_164643_0f53,0,0.14,290238,4420998,2017-10-31T16:46:43.398054Z,878282
20171031_164645_0f53,0,0.17,287754,4434930,2017-10-31T16:46:45.349698Z,878282
20171031_164647_0f53,0,0.07,285273,4448838,2017-10-31T16:46:47.301342Z,878282
20171031_164649_0f53,0,0.02,282825,4462707,2017-10-31T16:46:49.252986Z,878282
20181008_161739_0f4e,0,0,297135,4464843,2018-10-08T16:17:39.338273Z,1753880
20181011_155325_0f40,0,0.05,312990,4449327,2018-10-11T15:53:25.926227Z,1760702
20181011_155326_0f40,0,0.05,311736,4456065,2018-10-11T15:53:26.875188Z,1760702
20181011_155328_0f40,0,0.06,309276,4469478,2018-10-11T15:53:28.773111Z,1760702
20181017_155440_1020,0,0.01,269295,4434567,2018-10-17T15:54:40.581697Z,1772989
20181017_155441_1020,0,0.01,268041,4441350,2018-10-17T15:54:41.535901Z,1772989
20181017_155443_1020,0,0,265647,4454856,2018-10-17T15:54:43.443261Z,1772989
20181018_155322_0f2b,0,0,285888,4470678,2018-10-18T15:53:22.600654Z,1775041
20181018_161701_103b,0,0.01,294015,4442061,2018-10-18T16:17:01.283097Z,1774425
20181020_161815_1002,0,0,260841,4456689,2018-10-20T16:18:15.166141Z,1778939
